date,sp500,ftse,dax
2016-11-28,6799.5,10582.669921875,2201.719970703125
2016-11-29,6772.0,10620.490234375,2204.659912109375
2016-11-30,6783.7998046875,10640.2998046875,2198.81005859375
2016-12-01,6752.89990234375,10534.0498046875,2191.080078125
2016-12-02,6730.7001953125,10513.349609375,2191.949951171875
2016-12-05,6746.7998046875,10684.830078125,2204.7099609375
2016-12-06,6779.7998046875,10775.3203125,2212.22998046875
2016-12-07,6902.2001953125,10986.6904296875,2241.35009765625
2016-12-08,6931.60009765625,11179.419921875,2246.18994140625
2016-12-09,6954.2001953125,11203.6298828125,2259.530029296875
2016-12-12,6890.39990234375,11190.2099609375,2256.9599609375
2016-12-13,6968.60009765625,11284.650390625,2271.719970703125
2016-12-14,6949.2001953125,11244.83984375,2253.280029296875
2016-12-15,6999.0,11366.400390625,2262.030029296875
2016-12-16,7011.60009765625,11404.009765625,2258.070068359375
2016-12-19,7017.2001953125,11426.7001953125,2262.530029296875
2016-12-20,7044.0,11464.740234375,2270.760009765625
2016-12-21,7041.39990234375,11468.6396484375,2265.179931640625
2016-12-22,7063.7001953125,11456.099609375,2260.9599609375
2016-12-23,7068.2001953125,11449.9296875,2263.7900390625
2016-12-28,7106.10009765625,11474.990234375,2249.919921875
2016-12-29,7120.2998046875,11451.0498046875,2249.260009765625
2016-12-30,7142.7998046875,11481.0595703125,2238.830078125
2017-01-03,7177.89990234375,11584.240234375,2257.830078125
2017-01-04,7189.7001953125,11584.3095703125,2270.75
2017-01-05,7195.2998046875,11584.9404296875,2269.0
2017-01-06,7210.10009765625,11599.009765625,2276.97998046875
2017-01-09,7237.7998046875,11563.990234375,2268.89990234375
2017-01-10,7275.5,11583.2998046875,2268.89990234375
2017-01-11,7290.5,11646.169921875,2275.320068359375
2017-01-12,7292.39990234375,11521.0400390625,2270.43994140625
2017-01-13,7337.7998046875,11629.1796875,2274.639892578125
2017-01-17,7220.39990234375,11540.0,2267.889892578125
2017-01-18,7247.60009765625,11599.3896484375,2271.889892578125
2017-01-19,7208.39990234375,11596.8896484375,2263.68994140625
2017-01-20,7198.39990234375,11630.1298828125,2271.31005859375
2017-01-23,7151.2001953125,11545.75,2265.199951171875
2017-01-24,7150.2998046875,11594.9404296875,2280.070068359375
2017-01-25,7164.39990234375,11806.0498046875,2298.3701171875
2017-01-26,7161.5,11848.6298828125,2296.679931640625
2017-01-27,7184.5,11814.26953125,2294.68994140625
2017-01-30,7118.5,11681.8896484375,2280.89990234375
2017-01-31,7099.2001953125,11535.3095703125,2278.8701171875
2017-02-01,7107.7001953125,11659.5,2279.550048828125
2017-02-02,7140.7998046875,11627.9501953125,2280.85009765625
2017-02-03,7188.2998046875,11651.490234375,2297.419921875
2017-02-06,7172.2001953125,11509.83984375,2292.56005859375
2017-02-07,7186.2001953125,11549.4404296875,2293.080078125
2017-02-08,7188.7998046875,11543.3798828125,2294.669921875
2017-02-09,7229.5,11642.8603515625,2307.8701171875
2017-02-10,7258.7998046875,11666.9697265625,2316.10009765625
2017-02-13,7278.89990234375,11774.4296875,2328.25
2017-02-14,7268.60009765625,11771.8095703125,2337.580078125
2017-02-15,7302.39990234375,11793.9296875,2349.25
2017-02-16,7277.89990234375,11757.240234375,2347.219970703125
2017-02-17,7300.0,11757.01953125,2351.159912109375
2017-02-21,7274.7998046875,11967.490234375,2365.3798828125
2017-02-22,7302.2998046875,11998.58984375,2362.820068359375
2017-02-23,7271.39990234375,11947.830078125,2363.81005859375
2017-02-24,7243.7001953125,11804.0302734375,2367.340087890625
2017-02-27,7253.0,11822.669921875,2369.75
2017-02-28,7263.39990234375,11834.41015625,2363.639892578125
2017-03-01,7382.89990234375,12067.1904296875,2395.9599609375
2017-03-02,7382.39990234375,12059.5703125,2381.919921875
2017-03-03,7374.2998046875,12027.3603515625,2383.1201171875
2017-03-06,7350.10009765625,11958.400390625,2375.31005859375
2017-03-07,7339.0,11966.1396484375,2368.389892578125
2017-03-08,7334.60009765625,11967.3095703125,2362.97998046875
2017-03-09,7315.0,11978.3896484375,2364.8701171875
2017-03-10,7343.10009765625,11963.1796875,2372.60009765625
2017-03-13,7367.10009765625,11990.0302734375,2373.469970703125
2017-03-14,7357.89990234375,11988.7900390625,2365.449951171875
2017-03-15,7368.60009765625,12009.8701171875,2385.260009765625
2017-03-16,7416.0,12083.1796875,2381.3798828125
2017-03-17,7425.0,12095.240234375,2378.25
2017-03-20,7429.7998046875,12052.900390625,2373.469970703125
2017-03-21,7378.2998046875,11962.1298828125,2344.02001953125
2017-03-22,7324.7001953125,11904.1201171875,2348.449951171875
2017-03-23,7340.7001953125,12039.6796875,2345.9599609375
2017-03-24,7336.7998046875,12064.26953125,2343.97998046875
2017-03-27,7293.5,11996.0703125,2341.590087890625
2017-03-28,7343.39990234375,12149.419921875,2358.570068359375
2017-03-29,7373.7001953125,12203.0,2361.1298828125
2017-03-30,7369.5,12256.4296875,2368.06005859375
2017-03-31,7322.89990234375,12312.8701171875,2362.719970703125
2017-04-03,7282.7001953125,12257.2001953125,2358.840087890625
2017-04-04,7321.7998046875,12282.33984375,2360.159912109375
2017-04-05,7331.7001953125,12217.5400390625,2352.949951171875
2017-04-06,7303.2001953125,12230.8896484375,2357.489990234375
2017-04-07,7349.39990234375,12225.0595703125,2355.5400390625
2017-04-10,7348.89990234375,12200.51953125,2357.159912109375
2017-04-11,7365.5,12139.349609375,2353.780029296875
2017-04-12,7349.0,12154.7001953125,2344.929931640625
2017-04-13,7327.60009765625,12109.0,2328.949951171875
2017-04-18,7147.5,12000.4404296875,2342.18994140625
2017-04-19,7114.39990234375,12016.4501953125,2338.169921875
2017-04-20,7118.5,12027.3203125,2355.840087890625
2017-04-21,7114.60009765625,12048.5703125,2348.68994140625
2017-04-24,7264.7001953125,12454.98046875,2374.14990234375
2017-04-25,7275.60009765625,12467.0400390625,2388.610107421875
2017-04-26,7288.7001953125,12472.7998046875,2387.449951171875
2017-04-27,7237.2001953125,12443.7900390625,2388.77001953125
2017-04-28,7203.89990234375,12438.009765625,2384.199951171875
2017-05-02,7250.10009765625,12507.900390625,2391.169921875
2017-05-03,7234.5,12527.83984375,2388.1298828125
2017-05-04,7248.10009765625,12647.7802734375,2389.52001953125
2017-05-05,7297.39990234375,12716.8896484375,2399.2900390625
2017-05-08,7300.89990234375,12694.5498046875,2399.3798828125
2017-05-09,7342.2001953125,12749.1201171875,2396.919921875
2017-05-10,7385.2001953125,12757.4599609375,2399.6298828125
2017-05-11,7386.60009765625,12711.0595703125,2394.43994140625
2017-05-12,7435.39990234375,12770.41015625,2390.89990234375
2017-05-15,7454.39990234375,12807.0400390625,2402.320068359375
2017-05-16,7522.0,12804.5302734375,2400.669921875
2017-05-17,7503.5,12631.6103515625,2357.030029296875
2017-05-18,7436.39990234375,12590.0595703125,2365.719970703125
2017-05-19,7470.7001953125,12638.6904296875,2381.72998046875
2017-05-22,7496.2998046875,12619.4599609375,2394.02001953125
2017-05-23,7485.2998046875,12659.150390625,2398.419921875
2017-05-24,7514.89990234375,12642.8701171875,2404.389892578125
2017-05-25,7517.7001953125,12621.7197265625,2415.070068359375
2017-05-26,7547.60009765625,12602.1796875,2415.820068359375
2017-05-30,7526.5,12598.6796875,2412.909912109375
2017-05-31,7520.0,12615.0595703125,2411.800048828125
2017-06-01,7543.7998046875,12664.919921875,2430.06005859375
2017-06-02,7547.60009765625,12822.9404296875,2439.070068359375
2017-06-06,7525.0,12690.1201171875,2429.330078125
2017-06-07,7478.60009765625,12672.490234375,2433.139892578125
2017-06-08,7450.0,12713.580078125,2433.7900390625
2017-06-09,7527.2998046875,12815.7197265625,2431.77001953125
2017-06-12,7511.89990234375,12690.4404296875,2429.389892578125
2017-06-13,7500.39990234375,12764.98046875,2440.35009765625
2017-06-14,7474.39990234375,12805.9501953125,2437.919921875
2017-06-15,7419.39990234375,12691.8095703125,2432.4599609375
2017-06-16,7463.5,12752.73046875,2433.14990234375
2017-06-19,7523.7998046875,12888.9501953125,2453.4599609375
2017-06-20,7472.7001953125,12814.7900390625,2437.030029296875
2017-06-21,7447.7998046875,12774.259765625,2435.610107421875
2017-06-22,7439.2998046875,12794.0,2434.5
2017-06-23,7424.10009765625,12733.41015625,2438.300048828125
2017-06-26,7446.7998046875,12770.830078125,2439.070068359375
2017-06-27,7434.39990234375,12671.01953125,2419.3798828125
2017-06-28,7387.7998046875,12647.26953125,2440.68994140625
2017-06-29,7350.2998046875,12416.1904296875,2419.699951171875
2017-06-30,7312.7001953125,12325.1201171875,2423.409912109375
2017-07-03,7377.10009765625,12475.3095703125,2429.010009765625
2017-07-05,7367.60009765625,12453.6796875,2432.5400390625
2017-07-06,7337.2998046875,12381.25,2409.75
2017-07-07,7350.89990234375,12388.6796875,2425.179931640625
2017-07-10,7370.0,12445.919921875,2427.429931640625
2017-07-11,7329.7998046875,12437.01953125,2425.530029296875
2017-07-12,7416.89990234375,12626.580078125,2443.25
2017-07-13,7413.39990234375,12641.330078125,2447.830078125
2017-07-14,7378.39990234375,12631.7197265625,2459.27001953125
2017-07-17,7404.10009765625,12587.16015625,2459.139892578125
2017-07-18,7390.2001953125,12430.3896484375,2460.610107421875
2017-07-19,7430.89990234375,12452.0498046875,2473.830078125
2017-07-20,7487.89990234375,12447.25,2473.449951171875
2017-07-21,7452.89990234375,12240.0595703125,2472.5400390625
2017-07-24,7377.7001953125,12208.9501953125,2469.909912109375
2017-07-25,7434.7998046875,12264.3095703125,2477.1298828125
2017-07-26,7452.2998046875,12305.1103515625,2477.830078125
2017-07-27,7443.0,12212.0400390625,2475.419921875
2017-07-28,7368.39990234375,12162.7001953125,2472.10009765625
2017-07-31,7372.0,12118.25,2470.300048828125
2017-08-01,7423.7001953125,12251.2900390625,2476.35009765625
2017-08-02,7411.39990234375,12181.48046875,2477.570068359375
2017-08-03,7474.7998046875,12154.7197265625,2472.159912109375
2017-08-04,7511.7001953125,12297.7197265625,2476.830078125
2017-08-07,7531.89990234375,12257.169921875,2480.909912109375
2017-08-08,7542.7001953125,12292.0498046875,2474.919921875
2017-08-09,7498.10009765625,12154.0,2474.02001953125
2017-08-10,7389.89990234375,12014.2998046875,2438.2099609375
2017-08-11,7310.0,12014.0595703125,2441.320068359375
2017-08-14,7353.89990234375,12165.1201171875,2465.840087890625
2017-08-15,7383.89990234375,12177.0400390625,2464.610107421875
2017-08-16,7433.0,12263.8603515625,2468.110107421875
2017-08-17,7387.89990234375,12203.4599609375,2430.010009765625
2017-08-18,7324.0,12165.1904296875,2425.550048828125
2017-08-21,7318.89990234375,12065.990234375,2428.3701171875
2017-08-22,7381.7001953125,12229.33984375,2452.510009765625
2017-08-23,7382.7001953125,12174.2998046875,2444.0400390625
2017-08-24,7407.10009765625,12180.830078125,2438.969970703125
2017-08-25,7401.5,12167.9404296875,2443.050048828125
2017-08-29,7337.39990234375,11945.8798828125,2446.300048828125
2017-08-30,7365.2998046875,12002.4697265625,2457.590087890625
2017-08-31,7430.60009765625,12055.83984375,2471.64990234375
2017-09-01,7438.5,12142.6396484375,2476.550048828125
2017-09-05,7372.89990234375,12123.7099609375,2457.85009765625
2017-09-06,7354.10009765625,12214.5400390625,2465.5400390625
2017-09-07,7397.0,12296.6298828125,2465.10009765625
2017-09-08,7377.60009765625,12303.98046875,2461.429931640625
2017-09-11,7413.60009765625,12475.240234375,2488.110107421875
2017-09-12,7400.7001953125,12524.76953125,2496.47998046875
2017-09-13,7379.7001953125,12553.5703125,2498.3701171875
2017-09-14,7295.39990234375,12540.4501953125,2495.6201171875
2017-09-15,7215.5,12518.8095703125,2500.22998046875
2017-09-18,7253.2998046875,12559.3896484375,2503.8701171875
2017-09-19,7275.2998046875,12561.7900390625,2506.64990234375
2017-09-20,7272.0,12569.169921875,2508.239990234375
2017-09-21,7263.89990234375,12600.0302734375,2500.60009765625
2017-09-22,7310.60009765625,12592.349609375,2502.219970703125
2017-09-25,7301.2998046875,12594.8095703125,2496.659912109375
2017-09-26,7285.7001953125,12605.2001953125,2496.840087890625
2017-09-27,7313.5,12657.41015625,2507.0400390625
2017-09-28,7322.7998046875,12704.650390625,2510.06005859375
2017-09-29,7372.7998046875,12828.8603515625,2519.360107421875
2017-10-02,7438.7998046875,12902.650390625,2529.1201171875
2017-10-04,7467.60009765625,12970.51953125,2537.739990234375
2017-10-05,7508.0,12968.0498046875,2552.070068359375
2017-10-06,7522.89990234375,12955.9404296875,2549.330078125
2017-10-09,7507.89990234375,12976.400390625,2544.72998046875
2017-10-10,7538.2998046875,12949.25,2550.639892578125
2017-10-11,7533.7998046875,12970.6796875,2555.239990234375
2017-10-12,7556.2001953125,12982.8896484375,2550.929931640625
2017-10-13,7535.39990234375,12991.8701171875,2553.169921875
2017-10-16,7527.0,13003.7001953125,2557.639892578125
2017-10-17,7516.2001953125,12995.0595703125,2559.360107421875
2017-10-18,7542.89990234375,13043.0302734375,2561.260009765625
2017-10-19,7523.0,12990.099609375,2562.10009765625
2017-10-20,7523.2001953125,12991.2802734375,2575.2099609375
2017-10-23,7524.5,13003.1396484375,2564.97998046875
2017-10-24,7526.5,13013.1904296875,2569.1298828125
2017-10-25,7447.2001953125,12953.41015625,2557.14990234375
2017-10-26,7486.5,13133.2802734375,2560.39990234375
2017-10-27,7505.0,13217.5400390625,2581.070068359375
2017-10-30,7487.7998046875,13229.5703125,2572.830078125
2017-11-01,7488.0,13465.509765625,2579.360107421875
2017-11-02,7555.2998046875,13440.9296875,2579.85009765625
2017-11-03,7560.39990234375,13478.8603515625,2587.840087890625
2017-11-06,7562.2998046875,13468.7900390625,2591.1298828125
2017-11-07,7513.10009765625,13379.26953125,2590.639892578125
2017-11-08,7529.7001953125,13382.419921875,2594.3798828125
2017-11-09,7484.10009765625,13182.5595703125,2584.6201171875
2017-11-10,7433.0,13127.4697265625,2582.300048828125
2017-11-13,7415.2001953125,13074.419921875,2584.840087890625
2017-11-14,7414.39990234375,13033.48046875,2578.8701171875
2017-11-15,7372.60009765625,12976.3701171875,2564.6201171875
2017-11-16,7386.89990234375,13047.2197265625,2585.639892578125
2017-11-17,7380.7001953125,12993.73046875,2578.85009765625
2017-11-20,7389.5,13058.66015625,2582.139892578125
2017-11-21,7411.2998046875,13167.5400390625,2599.030029296875
2017-11-22,7419.0,13015.0400390625,2597.080078125
2017-11-24,7409.60009765625,13059.83984375,2602.419921875
2017-11-27,7383.89990234375,13000.2001953125,2601.419921875
2017-11-28,7460.7001953125,13059.5302734375,2627.0400390625
2017-11-29,7393.60009765625,13061.8701171875,2626.070068359375
2017-11-30,7326.7001953125,13023.98046875,2647.580078125
2017-12-01,7300.5,12861.490234375,2642.219970703125
2017-12-04,7339.0,13058.5498046875,2639.43994140625
2017-12-05,7327.5,13048.5400390625,2629.570068359375
2017-12-06,7348.0,12998.849609375,2629.27001953125
2017-12-07,7320.7998046875,13045.150390625,2636.97998046875
2017-12-08,7394.0,13153.7001953125,2651.5
2017-12-11,7453.5,13123.650390625,2659.989990234375
2017-12-12,7500.39990234375,13183.5302734375,2664.110107421875
2017-12-13,7496.5,13125.6396484375,2662.85009765625
2017-12-14,7448.10009765625,13068.080078125,2652.010009765625
2017-12-15,7490.60009765625,13103.5595703125,2675.81005859375
2017-12-18,7537.0,13312.2998046875,2690.159912109375
2017-12-19,7544.10009765625,13215.7900390625,2681.469970703125
2017-12-20,7525.2001953125,13069.169921875,2679.25
2017-12-21,7604.0,13109.740234375,2684.570068359375
2017-12-22,7592.7001953125,13072.7900390625,2683.340087890625
2017-12-27,7620.7001953125,13070.01953125,2682.6201171875
2017-12-28,7622.89990234375,12979.9404296875,2687.5400390625
2017-12-29,7687.7998046875,12917.6396484375,2673.610107421875
2018-01-02,7648.10009765625,12871.3896484375,2695.81005859375
2018-01-03,7671.10009765625,12978.2099609375,2713.06005859375
2018-01-04,7695.89990234375,13167.8896484375,2723.989990234375
2018-01-05,7724.2001953125,13319.6396484375,2743.14990234375
2018-01-08,7696.5,13367.7802734375,2747.7099609375
2018-01-09,7731.0,13385.58984375,2751.2900390625
2018-01-10,7748.5,13281.33984375,2748.22998046875
2018-01-11,7762.89990234375,13202.900390625,2767.56005859375
2018-01-12,7778.60009765625,13245.0302734375,2786.239990234375
2018-01-16,7755.89990234375,13246.330078125,2776.419921875
2018-01-17,7725.39990234375,13183.9599609375,2802.56005859375
2018-01-18,7701.0,13281.4296875,2798.030029296875
2018-01-19,7730.7998046875,13434.4501953125,2810.300048828125
2018-01-22,7715.39990234375,13463.6904296875,2832.969970703125
2018-01-23,7731.7998046875,13559.599609375,2839.1298828125
2018-01-24,7643.39990234375,13414.740234375,2837.5400390625
2018-01-25,7615.7998046875,13298.3603515625,2839.25
2018-01-26,7665.5,13340.169921875,2872.8701171875
2018-01-29,7671.5,13324.48046875,2853.530029296875
2018-01-30,7588.0,13197.7099609375,2822.429931640625
2018-01-31,7533.60009765625,13189.48046875,2823.81005859375
2018-02-01,7490.39990234375,13003.900390625,2821.97998046875
2018-02-02,7443.39990234375,12785.16015625,2762.1298828125
2018-02-05,7335.0,12687.490234375,2648.93994140625
2018-02-06,7141.39990234375,12392.66015625,2695.139892578125
2018-02-07,7279.39990234375,12590.4296875,2681.659912109375
2018-02-08,7170.7001953125,12260.2900390625,2581.0
2018-02-09,7092.39990234375,12107.48046875,2619.550048828125
2018-02-12,7177.10009765625,12282.76953125,2656.0
2018-02-13,7168.0,12196.5,2662.93994140625
2018-02-14,7214.0,12339.16015625,2698.6298828125
2018-02-15,7234.7998046875,12346.169921875,2731.199951171875
2018-02-16,7294.7001953125,12451.9599609375,2732.219970703125
2018-02-20,7246.7998046875,12487.900390625,2716.260009765625
2018-02-21,7281.60009765625,12470.490234375,2701.330078125
2018-02-22,7252.39990234375,12461.91015625,2703.9599609375
2018-02-23,7244.39990234375,12483.7900390625,2747.300048828125
2018-02-26,7289.60009765625,12527.0400390625,2779.60009765625
2018-02-27,7282.5,12490.73046875,2744.280029296875
2018-02-28,7231.89990234375,12435.849609375,2713.830078125
2018-03-01,7175.60009765625,12190.9404296875,2677.669921875
2018-03-02,7069.89990234375,11913.7099609375,2691.25
2018-03-05,7116.0,12090.8701171875,2720.93994140625
2018-03-06,7146.7998046875,12113.8701171875,2728.1201171875
2018-03-07,7157.7998046875,12245.3603515625,2726.800048828125
2018-03-08,7203.2001953125,12355.5703125,2738.969970703125
2018-03-09,7224.5,12346.6796875,2786.570068359375
2018-03-12,7214.7998046875,12418.3896484375,2783.02001953125
2018-03-13,7138.7998046875,12221.0302734375,2765.31005859375
2018-03-14,7132.7001953125,12237.740234375,2749.47998046875
2018-03-15,7139.7998046875,12345.5595703125,2747.330078125
2018-03-16,7164.10009765625,12389.580078125,2752.010009765625
2018-03-19,7042.89990234375,12217.01953125,2712.919921875
2018-03-20,7061.2998046875,12307.330078125,2716.93994140625
2018-03-21,7039.0,12309.150390625,2711.929931640625
2018-03-22,6952.60009765625,12100.080078125,2643.68994140625
2018-03-23,6921.89990234375,11886.3095703125,2588.260009765625
2018-03-26,6888.7001953125,11787.259765625,2658.550048828125
2018-03-27,7000.10009765625,11970.830078125,2612.6201171875
2018-03-28,7044.7001953125,11940.7099609375,2605.0
2018-03-29,7056.60009765625,12096.73046875,2640.8701171875
2018-04-03,7030.5,12002.4501953125,2614.449951171875
2018-04-04,7034.0,11957.900390625,2644.68994140625
2018-04-05,7199.5,12305.1904296875,2662.840087890625
2018-04-06,7183.60009765625,12241.26953125,2604.469970703125
2018-04-09,7194.7998046875,12261.75,2613.159912109375
2018-04-10,7266.7998046875,12397.3203125,2656.8701171875
2018-04-11,7257.10009765625,12293.9697265625,2642.18994140625
2018-04-12,7258.2998046875,12415.009765625,2663.989990234375
2018-04-13,7264.60009765625,12442.400390625,2656.300048828125
2018-04-16,7198.2001953125,12391.41015625,2677.840087890625
2018-04-17,7226.10009765625,12585.5703125,2706.389892578125
2018-04-18,7317.2998046875,12590.830078125,2708.639892578125
2018-04-19,7328.89990234375,12567.419921875,2693.1298828125
2018-04-20,7368.2001953125,12540.5,2670.139892578125
2018-04-23,7398.89990234375,12572.3896484375,2670.2900390625
2018-04-24,7425.39990234375,12550.8203125,2634.56005859375
2018-04-25,7379.2998046875,12422.2998046875,2639.39990234375
2018-04-26,7421.39990234375,12500.4697265625,2666.93994140625
2018-04-27,7502.2001953125,12580.8701171875,2669.909912109375
2018-04-30,7509.2998046875,12612.1103515625,2648.050048828125
2018-05-02,7543.2001953125,12802.25,2635.669921875
2018-05-03,7502.7001953125,12690.150390625,2629.72998046875
2018-05-04,7567.10009765625,12819.599609375,2663.419921875
2018-05-08,7565.7998046875,12912.2099609375,2671.919921875
2018-05-09,7662.5,12943.0595703125,2697.7900390625
2018-05-10,7701.0,13022.8701171875,2723.070068359375
2018-05-11,7724.60009765625,13001.240234375,2727.719970703125
2018-05-14,7711.0,12977.7099609375,2730.1298828125
2018-05-15,7723.0,12970.0400390625,2711.449951171875
2018-05-16,7734.2001953125,12996.330078125,2722.4599609375
2018-05-17,7788.0,13114.6103515625,2720.1298828125
2018-05-18,7778.7998046875,13077.7197265625,2712.969970703125
2018-05-22,7877.5,13169.919921875,2724.43994140625
2018-05-23,7788.39990234375,12976.83984375,2733.2900390625
2018-05-24,7716.7001953125,12855.08984375,2727.760009765625
2018-05-25,7730.2998046875,12938.009765625,2721.330078125
2018-05-29,7632.60009765625,12666.509765625,2689.860107421875
2018-05-30,7689.60009765625,12783.759765625,2724.010009765625
2018-05-31,7678.2001953125,12604.8896484375,2705.27001953125
2018-06-01,7701.7998046875,12724.26953125,2734.6201171875
2018-06-04,7741.2998046875,12770.75,2746.8701171875
2018-06-05,7686.7998046875,12787.1298828125,2748.800048828125
2018-06-06,7712.39990234375,12830.0703125,2772.35009765625
2018-06-07,7704.39990234375,12811.0498046875,2770.3701171875
2018-06-08,7681.10009765625,12766.5498046875,2779.030029296875
2018-06-11,7737.39990234375,12842.91015625,2782.0
2018-06-12,7703.7998046875,12842.2998046875,2786.85009765625
2018-06-13,7703.7001953125,12890.580078125,2775.6298828125
2018-06-14,7765.7998046875,13107.099609375,2782.489990234375
2018-06-15,7633.89990234375,13010.5498046875,2779.659912109375
2018-06-18,7631.2998046875,12834.1103515625,2773.75
2018-06-19,7603.89990234375,12677.9697265625,2762.590087890625
2018-06-20,7627.39990234375,12695.16015625,2767.320068359375
2018-06-21,7556.39990234375,12511.91015625,2749.760009765625
2018-06-22,7682.2998046875,12579.7197265625,2754.8798828125
2018-06-25,7509.7998046875,12270.330078125,2717.070068359375
2018-06-26,7537.89990234375,12234.33984375,2723.06005859375
2018-06-27,7621.7001953125,12348.6103515625,2699.6298828125
2018-06-28,7615.60009765625,12177.23046875,2716.31005859375
2018-06-29,7636.89990234375,12306.0,2718.3701171875
2018-07-02,7547.89990234375,12238.169921875,2726.7099609375
2018-07-03,7593.2998046875,12349.1396484375,2713.219970703125
2018-07-05,7603.2001953125,12464.2900390625,2736.610107421875
2018-07-06,7617.7001953125,12496.169921875,2759.820068359375
2018-07-09,7688.0,12543.8896484375,2784.169921875
2018-07-10,7692.0,12609.849609375,2793.840087890625
2018-07-11,7592.0,12417.1298828125,2774.02001953125
2018-07-12,7651.2998046875,12492.9697265625,2798.2900390625
2018-07-13,7661.89990234375,12540.73046875,2801.31005859375
2018-07-16,7600.5,12561.01953125,2798.429931640625
2018-07-17,7626.2998046875,12661.5400390625,2809.550048828125
2018-07-18,7676.2998046875,12765.9404296875,2815.6201171875
2018-07-19,7684.0,12686.2900390625,2804.489990234375
2018-07-20,7678.7998046875,12561.419921875,2801.830078125
2018-07-23,7655.7998046875,12548.5703125,2806.97998046875
2018-07-24,7709.10009765625,12689.3896484375,2820.39990234375
2018-07-25,7658.2998046875,12579.330078125,2846.070068359375
2018-07-26,7663.2001953125,12809.23046875,2837.43994140625
2018-07-27,7701.2998046875,12860.400390625,2818.820068359375
2018-07-30,7700.89990234375,12798.2001953125,2802.60009765625
2018-07-31,7748.7998046875,12805.5,2816.2900390625
2018-08-01,7652.89990234375,12737.0498046875,2813.360107421875
2018-08-02,7575.89990234375,12546.330078125,2827.219970703125
2018-08-03,7659.10009765625,12615.759765625,2840.35009765625
2018-08-06,7663.7998046875,12598.2099609375,2850.39990234375
2018-08-07,7718.5,12648.1904296875,2858.449951171875
2018-08-08,7776.7001953125,12633.5400390625,2857.699951171875
2018-08-09,7741.7998046875,12676.1103515625,2853.580078125
2018-08-10,7667.0,12424.349609375,2833.280029296875
2018-08-13,7642.5,12358.740234375,2821.929931640625
2018-08-14,7611.60009765625,12358.8701171875,2839.9599609375
2018-08-15,7497.89990234375,12163.009765625,2818.3701171875
2018-08-16,7556.39990234375,12237.169921875,2840.68994140625
2018-08-17,7558.60009765625,12210.5498046875,2850.1298828125
2018-08-20,7591.2998046875,12331.2998046875,2857.050048828125
2018-08-21,7565.7001953125,12384.490234375,2862.9599609375
2018-08-22,7574.2001953125,12385.7001953125,2861.820068359375
2018-08-23,7563.2001953125,12365.580078125,2856.97998046875
2018-08-24,7577.5,12394.51953125,2874.68994140625
2018-08-28,7617.2001953125,12527.419921875,2897.52001953125
2018-08-29,7563.2001953125,12561.6796875,2914.0400390625
2018-08-30,7516.0,12494.240234375,2901.1298828125
2018-08-31,7432.39990234375,12364.0595703125,2901.52001953125
2018-09-04,7457.89990234375,12210.2099609375,2896.719970703125
2018-09-05,7383.2998046875,12040.4599609375,2888.60009765625
2018-09-06,7319.0,11955.25,2878.050048828125
2018-09-07,7277.7001953125,11959.6298828125,2871.679931640625
2018-09-10,7279.2998046875,11986.33984375,2877.1298828125
2018-09-11,7273.5,11970.26953125,2887.889892578125
2018-09-12,7313.39990234375,12032.2998046875,2888.919921875
2018-09-13,7281.60009765625,12055.5498046875,2904.179931640625
2018-09-14,7304.0,12124.330078125,2904.97998046875
2018-09-17,7302.10009765625,12096.41015625,2888.800048828125
2018-09-18,7300.2001953125,12157.669921875,2904.31005859375
2018-09-19,7331.10009765625,12219.01953125,2907.949951171875
2018-09-20,7367.2998046875,12326.48046875,2930.75
2018-09-21,7490.2001953125,12430.8798828125,2929.669921875
2018-09-24,7458.39990234375,12350.8203125,2919.3701171875
2018-09-25,7507.60009765625,12374.66015625,2915.56005859375
2018-09-26,7511.5,12385.8896484375,2905.969970703125
2018-09-27,7545.39990234375,12435.58984375,2914.0
2018-09-28,7510.2001953125,12246.73046875,2913.97998046875
2018-10-01,7495.7001953125,12339.0302734375,2924.590087890625
2018-10-02,7474.60009765625,12287.580078125,2923.429931640625
2018-10-04,7418.2998046875,12244.1396484375,2901.610107421875
2018-10-05,7318.5,12111.900390625,2885.570068359375
2018-10-08,7233.2998046875,11947.16015625,2884.429931640625
2018-10-09,7237.60009765625,11977.2197265625,2880.340087890625
2018-10-10,7145.7001953125,11712.5,2785.679931640625
2018-10-11,7006.89990234375,11539.349609375,2728.3701171875
2018-10-12,6995.89990234375,11523.8095703125,2767.1298828125
2018-10-15,7029.2001953125,11614.16015625,2750.7900390625
2018-10-16,7059.39990234375,11776.5498046875,2809.919921875
2018-10-17,7054.60009765625,11715.0302734375,2809.2099609375
2018-10-18,7027.0,11589.2099609375,2768.780029296875
2018-10-19,7049.7998046875,11553.830078125,2767.780029296875
2018-10-22,7042.7998046875,11524.33984375,2755.8798828125
2018-10-23,6955.2001953125,11274.2802734375,2740.68994140625
2018-10-24,6963.0,11191.6298828125,2656.10009765625
2018-10-25,7004.10009765625,11307.1201171875,2705.570068359375
2018-10-26,6939.60009765625,11200.6201171875,2658.68994140625
2018-10-29,7026.2998046875,11335.48046875,2641.25
2018-10-30,7035.89990234375,11287.3896484375,2682.6298828125
2018-10-31,7128.10009765625,11447.509765625,2711.739990234375
2018-11-01,7114.7001953125,11468.5400390625,2740.3701171875
