date,spx,dax,ftse,nikkei
2020-08-26,3478.72998046875,13190.150390625,6045.60009765625,23290.859375
2020-08-27,3484.550048828125,13096.3603515625,6000.0,23208.859375
2020-08-28,3508.010009765625,13033.2001953125,5963.60009765625,22882.650390625
2020-08-31,3500.31005859375,12945.3798828125,,23139.759765625
2020-09-01,3526.64990234375,12974.25,5862.10009765625,23138.0703125
2020-09-02,3580.840087890625,13243.4296875,5941.0,23247.150390625
2020-09-03,3455.06005859375,13057.76953125,5850.89990234375,23465.529296875
2020-09-04,3426.9599609375,12842.66015625,5799.10009765625,23205.4296875
2020-09-07,,13100.2802734375,5937.39990234375,23089.94921875
2020-09-08,3331.840087890625,12968.330078125,5930.2998046875,23274.130859375
2020-09-09,3398.9599609375,13237.2099609375,6012.7998046875,23032.5390625
2020-09-10,3339.18994140625,13208.8896484375,6003.2998046875,23235.470703125
2020-09-11,3340.969970703125,13202.83984375,6032.10009765625,23406.490234375
2020-09-14,3383.5400390625,13193.66015625,6026.2998046875,23559.30078125
2020-09-15,3401.199951171875,13217.669921875,6105.5,23454.890625
2020-09-16,3385.489990234375,13255.3701171875,6078.5,23475.529296875
2020-09-17,3357.010009765625,13208.1201171875,6049.89990234375,23319.369140625
2020-09-18,3319.469970703125,13116.25,6007.10009765625,23360.30078125
2020-09-21,3281.06005859375,12542.4404296875,5804.2998046875,
2020-09-22,3315.570068359375,12594.3896484375,5829.5,
2020-09-23,3236.919921875,12642.9697265625,5899.2998046875,23346.490234375
2020-09-24,3246.590087890625,12606.5703125,5822.7998046875,23087.8203125
2020-09-25,3298.4599609375,12469.2001953125,5842.7001953125,23204.619140625
2020-09-28,3351.60009765625,12870.8701171875,5927.89990234375,23511.619140625
2020-09-29,3335.469970703125,12825.8203125,5897.5,23539.099609375
2020-09-30,3363.0,12760.73046875,5866.10009765625,23185.119140625
2020-10-01,3380.800048828125,12730.76953125,5879.5,
2020-10-02,3348.419921875,12689.0400390625,5902.10009765625,23029.900390625
2020-10-05,3408.60009765625,12828.3095703125,5942.89990234375,23312.140625
2020-10-06,3360.969970703125,12906.01953125,5949.89990234375,23433.73046875
2020-10-07,3419.43994140625,12928.5703125,5946.2998046875,23422.8203125
2020-10-08,3446.830078125,13042.2099609375,5978.0,23647.0703125
2020-10-09,3477.139892578125,13051.23046875,6016.7001953125,23619.689453125
2020-10-12,3534.219970703125,13138.41015625,6001.39990234375,23558.689453125
2020-10-13,3511.929931640625,13018.990234375,5969.7001953125,23601.779296875
2020-10-14,3488.669921875,13028.0595703125,5935.10009765625,23626.73046875
2020-10-15,3483.340087890625,12703.75,5832.5,23507.23046875
2020-10-16,3483.81005859375,12908.990234375,5919.60009765625,23410.630859375
2020-10-19,3426.919921875,12854.66015625,5884.7001953125,23671.130859375
2020-10-20,3443.1201171875,12736.9501953125,5889.2001953125,23567.0390625
2020-10-21,3435.56005859375,12557.6396484375,5776.5,23639.4609375
2020-10-22,3453.489990234375,12543.0595703125,5785.7001953125,23474.26953125
2020-10-23,3465.389892578125,12645.75,5860.2998046875,23516.58984375
2020-10-26,3400.969970703125,12177.1796875,5792.0,23494.33984375
2020-10-27,3390.679931640625,12063.5703125,5729.0,23485.80078125
2020-10-28,3271.030029296875,11560.509765625,5582.7998046875,23418.509765625
2020-10-29,3310.110107421875,11598.0703125,5581.7998046875,23331.939453125
2020-10-30,3269.9599609375,11556.48046875,5577.2998046875,22977.130859375
2020-11-02,3310.239990234375,11788.2802734375,5655.0,23295.48046875
2020-11-03,3369.159912109375,12088.98046875,5786.7998046875,
2020-11-04,3443.43994140625,12324.2197265625,5883.2998046875,23695.23046875
2020-11-05,3510.449951171875,12568.08984375,5906.2001953125,24105.279296875
2020-11-06,3509.43994140625,12480.01953125,5910.0,24325.23046875
2020-11-09,3550.5,13095.9697265625,6186.2998046875,24839.83984375
2020-11-10,3545.530029296875,13163.1103515625,6296.89990234375,24905.58984375
2020-11-11,3572.659912109375,13216.1796875,6382.10009765625,25349.599609375
2020-11-12,3537.010009765625,13052.9501953125,6338.89990234375,25520.880859375
2020-11-13,3585.14990234375,13076.7197265625,6316.39990234375,25385.869140625
2020-11-16,3626.909912109375,13138.6103515625,6421.2998046875,25906.9296875
2020-11-17,3609.530029296875,13133.4697265625,6365.2998046875,26014.619140625
2020-11-18,3567.7900390625,13201.8896484375,6385.2001953125,25728.140625
2020-11-19,3581.8701171875,13086.16015625,6334.39990234375,25634.33984375
2020-11-20,3557.5400390625,13137.25,6351.5,25527.369140625
2020-11-23,3577.590087890625,13126.9697265625,6333.7998046875,
2020-11-24,3635.409912109375,13292.4404296875,6432.2001953125,26165.58984375
2020-11-25,3629.64990234375,13289.7998046875,6391.10009765625,26296.859375
2020-11-26,,13286.5703125,6362.89990234375,26537.310546875
2020-11-27,3638.35009765625,13335.6796875,6367.60009765625,26644.7109375
2020-11-30,3621.6298828125,13291.16015625,6266.2001953125,26433.619140625
2020-12-01,3662.449951171875,13382.2998046875,6384.7001953125,26787.5390625
2020-12-02,3669.010009765625,13313.240234375,6463.39990234375,26800.98046875
2020-12-03,3666.719970703125,13252.8603515625,6490.2998046875,26809.369140625
2020-12-04,3699.1201171875,13298.9599609375,6550.2001953125,26751.240234375
2020-12-07,3691.9599609375,13271.0,6555.39990234375,26547.439453125
2020-12-08,3702.25,13278.490234375,6558.7998046875,26467.080078125
2020-12-09,3672.820068359375,13340.259765625,6564.2998046875,26817.939453125
2020-12-10,3668.10009765625,13295.73046875,6599.7998046875,26756.240234375
2020-12-11,3663.4599609375,13114.2998046875,6546.7998046875,26652.51953125
2020-12-14,3647.489990234375,13223.16015625,6531.7998046875,26732.439453125
2020-12-15,3694.6201171875,13362.8701171875,6513.2998046875,26687.83984375
2020-12-16,3701.169921875,13565.98046875,6570.89990234375,26757.400390625
2020-12-17,3722.47998046875,13667.25,6551.10009765625,26806.669921875
2020-12-18,3709.409912109375,13630.509765625,6529.2001953125,26763.390625
2020-12-21,3694.919921875,13246.2998046875,6416.2998046875,26714.419921875
2020-12-22,3687.260009765625,13418.1103515625,,26436.390625
2020-12-23,3690.010009765625,13587.23046875,6495.7998046875,26524.7890625
2020-12-24,3703.06005859375,,6502.10009765625,26668.349609375
2020-12-25,,,,26656.609375
2020-12-28,3735.360107421875,13790.2900390625,,26854.029296875
2020-12-29,3727.0400390625,13761.3798828125,6602.7001953125,27568.150390625
2020-12-30,3732.0400390625,13718.7802734375,6555.7998046875,27444.169921875
2020-12-31,3756.070068359375,,6460.5,
2021-01-04,3700.64990234375,13726.740234375,6571.89990234375,27258.380859375
2021-01-05,3726.860107421875,13651.2197265625,6612.2998046875,27158.630859375
2021-01-06,3748.139892578125,13891.9697265625,6841.89990234375,27055.939453125
2021-01-07,3803.7900390625,13968.240234375,6857.0,27490.130859375
2021-01-08,3824.679931640625,14049.5302734375,6873.2998046875,28139.029296875
2021-01-11,3799.610107421875,13936.66015625,6798.5,
2021-01-12,3801.18994140625,13925.0595703125,6754.10009765625,28164.33984375
2021-01-13,3809.840087890625,13939.7099609375,6745.5,28456.58984375
2021-01-14,3795.5400390625,13988.7001953125,6802.0,28698.259765625
2021-01-15,3768.25,13787.73046875,6735.7001953125,28519.1796875
2021-01-18,,13848.349609375,6720.7001953125,28242.2109375
2021-01-19,3798.909912109375,13815.0595703125,6713.0,28633.4609375
2021-01-20,3851.85009765625,13921.3701171875,6740.39990234375,28523.259765625
2021-01-21,3853.070068359375,13906.669921875,6715.39990234375,28756.859375
2021-01-22,3841.469970703125,13873.9697265625,6695.10009765625,28631.44921875
2021-01-25,3855.360107421875,13643.9501953125,6638.89990234375,28822.2890625
2021-01-26,3849.6201171875,13870.990234375,6654.0,28546.1796875
2021-01-27,3750.77001953125,13620.4599609375,6567.39990234375,28635.2109375
2021-01-28,3787.3798828125,13665.9296875,6526.2001953125,28197.419921875
2021-01-29,3714.239990234375,13432.8701171875,6407.5,27663.390625
2021-02-01,3773.860107421875,13622.01953125,6466.39990234375,28091.05078125
2021-02-02,3826.31005859375,13835.16015625,6516.7001953125,28362.169921875
2021-02-03,3830.169921875,13933.6298828125,6507.7998046875,28646.5
2021-02-04,3871.739990234375,14060.2900390625,6503.7001953125,28341.94921875
2021-02-05,3886.830078125,14056.7197265625,6489.2998046875,28779.189453125
2021-02-08,3915.590087890625,14059.91015625,6523.5,29388.5
2021-02-09,3911.22998046875,14011.7998046875,6531.60009765625,29505.9296875
2021-02-10,3909.8798828125,13932.9697265625,6524.39990234375,29562.9296875
2021-02-11,3916.3798828125,14040.91015625,6528.7001953125,
2021-02-12,3934.830078125,14049.8896484375,6589.7998046875,29520.0703125
2021-02-15,,14109.48046875,6756.10009765625,30084.150390625
2021-02-16,3932.590087890625,14064.599609375,6748.89990234375,30467.75
2021-02-17,3931.330078125,13909.26953125,6710.89990234375,30292.189453125
2021-02-18,3913.969970703125,13886.9296875,6617.2001953125,30236.08984375
2021-02-19,3906.7099609375,13993.23046875,6624.0,30017.919921875
2021-02-22,3876.5,13950.0400390625,6612.2001953125,30156.029296875
2021-02-23,3881.3701171875,13864.8095703125,6625.89990234375,
2021-02-24,3925.429931640625,13976.0,6659.0,29671.69921875
2021-02-25,3829.340087890625,13879.330078125,6652.0,30168.26953125
2021-02-26,3811.14990234375,13786.2900390625,6483.39990234375,28966.009765625
2021-03-01,3901.820068359375,14012.8203125,6588.5,29663.5
2021-03-02,3870.2900390625,14039.7998046875,6613.7998046875,29408.169921875
2021-03-03,3819.719970703125,14080.0302734375,6675.5,29559.099609375
2021-03-04,3768.469970703125,14056.33984375,6650.89990234375,28930.109375
2021-03-05,3841.93994140625,13920.6904296875,6630.5,28864.3203125
2021-03-08,3821.35009765625,14380.91015625,6719.10009765625,28743.25
2021-03-09,3875.43994140625,14437.9404296875,6730.2998046875,29027.939453125
2021-03-10,3898.81005859375,14540.25,6725.60009765625,29036.560546875
2021-03-11,3939.340087890625,14569.3896484375,6737.0,29211.640625
2021-03-12,3943.340087890625,14502.3896484375,6761.5,29717.830078125
2021-03-15,3968.93994140625,14461.419921875,6749.7001953125,29766.970703125
2021-03-16,3962.7099609375,14557.580078125,6803.60009765625,29921.08984375
2021-03-17,3974.1201171875,14596.6103515625,6762.7001953125,29914.330078125
2021-03-18,3915.4599609375,14775.51953125,6779.7001953125,30216.75
2021-03-19,3913.10009765625,14621.0,6708.7001953125,29792.05078125
2021-03-22,3940.590087890625,14657.2099609375,6726.10009765625,29174.150390625
2021-03-23,3910.52001953125,14662.01953125,6699.2001953125,28995.919921875
2021-03-24,3889.139892578125,14610.3896484375,6712.89990234375,28405.51953125
2021-03-25,3909.52001953125,14621.3603515625,6674.7998046875,28729.880859375
2021-03-26,3974.5400390625,14748.9404296875,6740.60009765625,29176.69921875
2021-03-29,3971.090087890625,14817.7197265625,6736.2001953125,29384.51953125
2021-03-30,3958.550048828125,15008.6103515625,6772.10009765625,29432.69921875
2021-03-31,3972.889892578125,15008.33984375,6713.60009765625,29178.80078125
2021-04-01,4019.8701171875,15107.169921875,6737.2998046875,29388.869140625
2021-04-02,,,,29854.0
2021-04-05,4077.909912109375,,,30089.25
2021-04-06,4073.93994140625,15212.6796875,6823.60009765625,29696.630859375
2021-04-07,4079.949951171875,15176.3603515625,6885.2998046875,29730.7890625
2021-04-08,4097.169921875,15202.6796875,6942.2001953125,29708.98046875
2021-04-09,4128.7998046875,15234.16015625,6915.7998046875,29768.060546875
2021-04-12,4127.990234375,15215.0,6889.10009765625,29538.73046875
2021-04-13,4141.58984375,15234.3603515625,6890.5,29751.609375
2021-04-14,4124.66015625,15209.150390625,6939.60009765625,29620.990234375
2021-04-15,4170.419921875,15255.330078125,6983.5,29642.689453125
2021-04-16,4185.47021484375,15459.75,7019.5,29683.369140625
2021-04-19,4163.259765625,15368.3896484375,7000.10009765625,29685.369140625
2021-04-20,4134.93994140625,15129.509765625,6859.89990234375,29100.380859375
2021-04-21,4173.419921875,15195.9697265625,6895.2998046875,28508.55078125
2021-04-22,4134.97998046875,15320.51953125,6938.2001953125,29188.169921875
2021-04-23,4180.169921875,15279.6201171875,6938.60009765625,29020.630859375
2021-04-26,4187.6201171875,15296.33984375,6963.10009765625,29126.23046875
2021-04-27,4186.72021484375,15249.26953125,6945.0,28991.890625
2021-04-28,4183.18017578125,15292.1796875,6963.7001953125,29053.970703125
2021-04-29,4211.47021484375,15154.2001953125,6961.5,
2021-04-30,4181.169921875,15135.91015625,6969.7998046875,28812.630859375
2021-05-03,4192.66015625,15236.4697265625,,
2021-05-04,4164.66015625,14856.48046875,6923.2001953125,
2021-05-05,4167.58984375,15170.7802734375,7039.2998046875,
2021-05-06,4201.6201171875,15196.740234375,7076.2001953125,29331.369140625
2021-05-07,4232.60009765625,15399.650390625,7129.7001953125,29357.8203125
2021-05-10,4188.43017578125,15400.41015625,7123.7001953125,29518.33984375
2021-05-11,4152.10009765625,15119.75,6948.0,28608.58984375
2021-05-12,4063.0400390625,15150.2197265625,7004.60009765625,28147.509765625
2021-05-13,4112.5,15199.6796875,6963.2998046875,27448.009765625
2021-05-14,4173.85009765625,15416.6396484375,7043.60009765625,28084.470703125
2021-05-17,4163.2900390625,15396.6201171875,7032.89990234375,27824.830078125
2021-05-18,4127.830078125,15386.580078125,7034.2001953125,28406.83984375
2021-05-19,4115.68017578125,15113.5595703125,6950.2001953125,28044.44921875
2021-05-20,4159.1201171875,15370.259765625,7019.7998046875,28098.25
2021-05-21,4155.85986328125,15437.509765625,7018.10009765625,28317.830078125
2021-05-24,4197.0498046875,,7051.60009765625,28364.609375
2021-05-25,4188.1298828125,15465.08984375,7029.7998046875,28553.98046875
2021-05-26,4195.990234375,15450.7197265625,7026.89990234375,28642.189453125
2021-05-27,4200.8798828125,15406.73046875,7019.7001953125,28549.009765625
2021-05-28,4204.10986328125,15519.98046875,7022.60009765625,29149.41015625
2021-05-31,,15421.1298828125,,28860.080078125
2021-06-01,4202.0400390625,15567.3603515625,7080.5,28814.33984375
2021-06-02,4208.1201171875,15602.7099609375,7108.0,28946.140625
2021-06-03,4192.85009765625,15632.669921875,7064.39990234375,29058.109375
2021-06-04,4229.89013671875,15692.900390625,7069.0,28941.51953125
2021-06-07,4226.52001953125,15677.150390625,7077.2001953125,29019.240234375
2021-06-08,4227.259765625,15640.599609375,7095.10009765625,28963.560546875
2021-06-09,4219.5498046875,15581.1396484375,7081.0,28860.80078125
2021-06-10,4239.18017578125,15571.2197265625,7088.2001953125,28958.560546875
2021-06-11,4247.43994140625,15693.26953125,7134.10009765625,28948.73046875
2021-06-14,4255.14990234375,15673.6396484375,7146.7001953125,29161.80078125
2021-06-15,4246.58984375,15729.51953125,7172.5,29441.30078125
2021-06-16,4223.7001953125,15710.5703125,7185.0,29291.009765625
2021-06-17,4221.85986328125,15727.669921875,7153.39990234375,29018.330078125
2021-06-18,4166.4501953125,15448.0400390625,7017.5,28964.080078125
2021-06-21,4224.7900390625,15603.240234375,7062.2998046875,28010.9296875
2021-06-22,4246.43994140625,15636.330078125,7090.0,28884.130859375
2021-06-23,4241.83984375,15456.3896484375,7074.10009765625,28874.890625
2021-06-24,4266.490234375,15589.23046875,7110.0,28875.23046875
2021-06-25,4280.7001953125,15607.9697265625,7136.10009765625,29066.1796875
2021-06-28,4290.60986328125,15554.1796875,7073.0,29048.01953125
2021-06-29,4291.7998046875,15690.58984375,7087.60009765625,28812.609375
2021-06-30,4297.5,15531.0400390625,7037.5,28791.529296875
2021-07-01,4319.93994140625,15603.8095703125,7125.2001953125,28707.0390625
2021-07-02,4352.33984375,15650.08984375,7123.2998046875,28783.279296875
2021-07-05,,15661.9697265625,7164.89990234375,28598.189453125
2021-07-06,4343.5400390625,15511.3798828125,7100.89990234375,28643.2109375
2021-07-07,4358.1298828125,15692.7099609375,7151.0,28366.94921875
2021-07-08,4320.81982421875,15420.6396484375,7030.7001953125,28118.029296875
2021-07-09,4369.5498046875,15687.9296875,7121.89990234375,27940.419921875
2021-07-12,4384.6298828125,15790.509765625,7125.39990234375,28569.01953125
2021-07-13,4369.2099609375,15789.6396484375,7124.7001953125,28718.240234375
2021-07-14,4374.2998046875,15788.98046875,7091.2001953125,28608.490234375
2021-07-15,4360.02978515625,15629.66015625,7012.0,28279.08984375
2021-07-16,4327.16015625,15540.3095703125,7008.10009765625,28003.080078125
2021-07-19,4258.490234375,15133.2001953125,6844.39990234375,27652.740234375
2021-07-20,4323.06005859375,15216.26953125,6881.10009765625,27388.16015625
2021-07-21,4358.68994140625,15422.5,6998.2998046875,27548.0
2021-07-22,4367.47998046875,15514.5400390625,6968.2998046875,
2021-07-23,4411.7900390625,15669.2900390625,7027.60009765625,
2021-07-26,4422.2998046875,15618.98046875,7025.39990234375,27833.2890625
2021-07-27,4401.4599609375,15519.1298828125,6996.10009765625,27970.220703125
2021-07-28,4400.64013671875,15570.3603515625,7016.60009765625,27581.66015625
2021-07-29,4419.14990234375,15640.4697265625,7078.39990234375,27782.419921875
2021-07-30,4395.259765625,15544.3896484375,7032.2998046875,27283.58984375
2021-08-02,4387.16015625,15568.73046875,7081.7001953125,27781.01953125
2021-08-03,4423.14990234375,15555.080078125,7105.7001953125,27641.830078125
2021-08-04,4402.66015625,15692.1298828125,7123.89990234375,27584.080078125
2021-08-05,4429.10009765625,15744.669921875,7120.39990234375,27728.119140625
2021-08-06,4436.52001953125,15761.4501953125,7123.0,27820.0390625
2021-08-09,4432.35009765625,15745.41015625,7132.2998046875,
2021-08-10,4436.75,15770.7099609375,7161.0,27888.150390625
2021-08-11,4442.41015625,15826.08984375,7220.10009765625,28070.509765625
2021-08-12,4460.830078125,15937.509765625,7193.2001953125,28015.01953125
2021-08-13,4468.0,15977.4404296875,7218.7001953125,27977.150390625
2021-08-16,4479.7099609375,15925.73046875,7154.0,27523.189453125
2021-08-17,4448.080078125,15921.9501953125,7181.10009765625,27424.470703125
2021-08-18,4400.27001953125,15965.9697265625,7169.2998046875,27585.91015625
2021-08-19,4405.7998046875,15765.8095703125,7058.89990234375,27281.169921875
2021-08-20,4441.669921875,15808.0400390625,7087.89990234375,27013.25
2021-08-23,4479.52978515625,15852.7900390625,7109.0,27494.240234375
2021-08-24,4486.22998046875,15905.849609375,7125.7998046875,27732.099609375
2021-08-25,4496.18994140625,15860.66015625,7150.10009765625,27724.80078125
2021-08-26,4470.0,15793.6201171875,7125.0,27742.2890625
2021-08-27,4509.3701171875,15851.75,7148.0,27641.140625
2021-08-30,4528.7900390625,15887.3095703125,,27789.2890625
2021-08-31,4522.68017578125,15835.08984375,7119.7001953125,28089.5390625
2021-09-01,4524.08984375,15824.2900390625,7149.7998046875,28451.01953125
2021-09-02,4536.9501953125,15840.58984375,7163.89990234375,28543.509765625
2021-09-03,4535.43017578125,15781.2001953125,7138.39990234375,29128.109375
2021-09-06,,15932.1201171875,7187.2001953125,29659.890625
2021-09-07,4520.02978515625,15843.08984375,7149.39990234375,29916.140625
2021-09-08,4514.06982421875,15610.2802734375,7095.5,30181.2109375
2021-09-09,4493.27978515625,15623.150390625,7024.2001953125,30008.189453125
2021-09-10,4458.580078125,15609.8095703125,7029.2001953125,30381.83984375
2021-09-13,4468.72998046875,15701.419921875,7068.39990234375,30447.369140625
2021-09-14,4443.0498046875,15722.990234375,7034.10009765625,30670.099609375
2021-09-15,4480.7001953125,15616.0,7016.5,30511.7109375
2021-09-16,4473.75,15651.75,7027.5,30323.33984375
2021-09-17,4432.990234375,15490.169921875,6963.60009765625,30500.05078125
2021-09-20,4357.72998046875,15132.0595703125,6903.89990234375,
2021-09-21,4354.18994140625,15348.5302734375,6981.0,29839.7109375
2021-09-22,4395.64013671875,15506.740234375,7083.39990234375,29639.400390625
2021-09-23,4448.97998046875,15643.9697265625,7078.39990234375,
2021-09-24,4455.47998046875,15531.75,7051.5,30248.810546875
2021-09-27,4443.10986328125,15573.8798828125,7063.39990234375,30240.060546875
2021-09-28,4352.6298828125,15248.5595703125,7028.10009765625,30183.9609375
2021-09-29,4359.4599609375,15365.26953125,7108.2001953125,29544.2890625
2021-09-30,4307.5400390625,15260.6904296875,7086.39990234375,29452.66015625
2021-10-01,4357.0400390625,15156.4404296875,7027.10009765625,28771.0703125
2021-10-04,4300.4599609375,15036.5498046875,7011.0,28444.890625
2021-10-05,4345.72021484375,15194.490234375,7077.10009765625,27822.119140625
2021-10-06,4363.5498046875,14973.330078125,6995.89990234375,27528.869140625
2021-10-07,4399.759765625,15250.8603515625,7078.0,27678.2109375
2021-10-08,4391.33984375,15206.1298828125,7095.60009765625,28048.939453125
2021-10-11,4361.18994140625,15199.1396484375,7146.89990234375,28498.19921875
2021-10-12,4350.64990234375,15146.8701171875,7130.2001953125,28230.609375
2021-10-13,4363.7998046875,15249.3798828125,7141.7998046875,28140.279296875
2021-10-14,4438.259765625,15462.7197265625,7207.7001953125,28550.9296875
2021-10-15,4471.3701171875,15587.3603515625,7234.0,29068.630859375
2021-10-18,4486.4599609375,15474.4697265625,7203.7998046875,29025.4609375
2021-10-19,4519.6298828125,15515.830078125,7217.5,29215.51953125
2021-10-20,4536.18994140625,15522.919921875,7223.10009765625,29255.55078125
2021-10-21,4549.77978515625,15472.5595703125,7190.2998046875,28708.580078125
2021-10-22,4544.89990234375,15542.98046875,7204.60009765625,28804.849609375
2021-10-25,4566.47998046875,15599.23046875,7222.7998046875,28600.41015625
2021-10-26,4574.7900390625,15757.0595703125,7277.60009765625,29106.009765625
2021-10-27,4551.68017578125,15705.8095703125,7253.2998046875,29098.240234375
2021-10-28,4596.419921875,15696.330078125,7249.5,28820.08984375
2021-10-29,4605.3798828125,15688.76953125,7237.60009765625,28892.689453125
2021-11-01,4613.669921875,15806.2900390625,7288.60009765625,29647.080078125
2021-11-02,4630.64990234375,15954.4501953125,7274.7998046875,29520.900390625
2021-11-03,4660.56982421875,15959.98046875,7248.89990234375,
2021-11-04,4680.06005859375,16029.650390625,7279.89990234375,29794.369140625
2021-11-05,4697.52978515625,16054.3603515625,7304.0,29611.5703125
2021-11-08,4701.7001953125,16046.51953125,7300.39990234375,29507.05078125
2021-11-09,4685.25,16040.4697265625,7274.0,29285.4609375
2021-11-10,4646.7099609375,16067.830078125,7340.2001953125,29106.779296875
2021-11-11,4649.27001953125,16083.1103515625,7384.2001953125,29277.859375
2021-11-12,4682.85009765625,16094.0703125,7347.89990234375,29609.970703125
2021-11-15,4682.7998046875,16148.6396484375,7351.89990234375,29776.80078125
2021-11-16,4700.89990234375,16247.8603515625,7327.0,29808.119140625
2021-11-17,4688.669921875,16251.1298828125,7291.2001953125,29688.330078125
2021-11-18,4704.5400390625,16221.73046875,7256.0,29598.66015625
2021-11-19,4697.9599609375,16159.9697265625,7223.60009765625,29745.869140625
2021-11-22,4682.93994140625,16115.6904296875,7255.5,29774.109375
2021-11-23,4690.7001953125,15937.0,7266.7001953125,
2021-11-24,4701.4599609375,15878.3896484375,7286.2998046875,29302.66015625
2021-11-25,,15917.98046875,7310.39990234375,29499.279296875
2021-11-26,4594.6201171875,15257.0400390625,7044.0,28751.619140625
2021-11-29,4655.27001953125,15280.8603515625,7110.0,28283.919921875
2021-11-30,4567.0,15100.1298828125,7059.5,27821.759765625
2021-12-01,4513.0400390625,15472.669921875,7168.7001953125,27935.619140625
2021-12-02,4577.10009765625,15263.1103515625,7129.2001953125,27753.369140625
2021-12-03,4538.43017578125,15169.98046875,7122.2998046875,28029.5703125
2021-12-06,4591.669921875,15380.7900390625,7232.2998046875,27927.369140625
2021-12-07,4686.75,15813.9404296875,7339.89990234375,28455.599609375
2021-12-08,4701.2099609375,15687.08984375,7337.39990234375,28860.619140625
2021-12-09,4667.4501953125,15639.259765625,7321.2998046875,28725.470703125
2021-12-10,4712.02001953125,15623.3095703125,7291.7998046875,28437.76953125
2021-12-13,4668.97021484375,15621.7197265625,7231.39990234375,28640.490234375
2021-12-14,4634.08984375,15453.5595703125,7218.60009765625,28432.640625
2021-12-15,4709.85009765625,15476.349609375,7170.7998046875,28459.720703125
2021-12-16,4668.669921875,15636.400390625,7260.60009765625,29066.3203125
2021-12-17,4620.64013671875,15531.6904296875,7269.89990234375,28545.6796875
2021-12-20,4568.02001953125,15239.669921875,7198.0,27937.810546875
2021-12-21,4649.22998046875,15447.4404296875,7297.39990234375,28517.58984375
2021-12-22,4696.56005859375,15593.4697265625,7341.7001953125,28562.2109375
2021-12-23,4725.7900390625,15756.3095703125,7373.2998046875,28798.369140625
2021-12-24,,,7372.10009765625,28782.58984375
2021-12-27,4791.18994140625,15835.25,,28676.4609375
2021-12-28,4786.35009765625,15963.7001953125,,29069.16015625
2021-12-29,4793.06005859375,15852.25,7420.7001953125,28906.880859375
2021-12-30,4778.72998046875,15884.8603515625,7403.0,28791.7109375
2021-12-31,4766.18017578125,,7384.5,
2022-01-03,4796.56005859375,16020.73046875,,
2022-01-04,4793.5400390625,16152.6103515625,7505.2001953125,29301.7890625
2022-01-05,4700.580078125,16271.75,7516.89990234375,29332.16015625
2022-01-06,4696.0498046875,16052.0302734375,7450.39990234375,28487.869140625
2022-01-07,4677.02978515625,15947.740234375,7485.2998046875,28478.560546875
2022-01-10,4670.2900390625,15768.26953125,7445.2998046875,
2022-01-11,4713.06982421875,15941.8095703125,7491.39990234375,28222.48046875
2022-01-12,4726.35009765625,16010.3203125,7551.7001953125,28765.66015625
2022-01-13,4659.02978515625,16031.58984375,7563.89990234375,28489.130859375
2022-01-14,4662.85009765625,15883.240234375,7543.0,28124.279296875
2022-01-17,,15933.7197265625,7611.2001953125,28333.51953125
2022-01-18,4577.10986328125,15772.5595703125,7563.60009765625,28257.25
2022-01-19,4532.759765625,15809.7197265625,7589.7001953125,27467.23046875
2022-01-20,4482.72998046875,15912.330078125,7585.0,27772.9296875
2022-01-21,4397.93994140625,15603.8798828125,7494.10009765625,27522.259765625
2022-01-24,4410.1298828125,15011.1298828125,7297.2001953125,27588.369140625
2022-01-25,4356.4501953125,15123.8701171875,7371.5,27131.33984375
2022-01-26,4349.93017578125,15459.3896484375,7469.7998046875,27011.330078125
2022-01-27,4326.509765625,15524.26953125,7554.2998046875,26170.30078125
2022-01-28,4431.85009765625,15318.9501953125,7466.10009765625,26717.33984375
2022-01-31,4515.5498046875,15471.2001953125,7464.39990234375,27001.98046875
2022-02-01,4546.5400390625,15619.3896484375,7535.7998046875,27078.48046875
2022-02-02,4589.3798828125,15613.76953125,7583.0,27533.599609375
2022-02-03,4477.43994140625,15368.4697265625,7528.7998046875,27241.310546875
2022-02-04,4500.52978515625,15099.5595703125,7516.39990234375,27439.990234375
2022-02-07,4483.8701171875,15206.6396484375,7573.5,27248.869140625
2022-02-08,4521.5400390625,15242.3798828125,7567.10009765625,27284.51953125
2022-02-09,4587.18017578125,15482.009765625,7643.39990234375,27579.869140625
2022-02-10,4504.080078125,15490.4404296875,7672.39990234375,27696.080078125
2022-02-11,4418.64013671875,15425.1201171875,7661.0,
2022-02-14,4401.669921875,15113.9697265625,7531.60009765625,27079.58984375
2022-02-15,4471.06982421875,15412.7099609375,7608.89990234375,26865.189453125
2022-02-16,4475.009765625,15396.0703125,7603.7998046875,27460.400390625
2022-02-17,4380.259765625,15267.6298828125,7537.39990234375,27232.869140625
2022-02-18,4348.8701171875,15042.509765625,7513.60009765625,27122.0703125
2022-02-21,,14731.1201171875,7484.2998046875,26910.869140625
2022-02-22,4304.759765625,14693.0,7494.2001953125,26449.609375
2022-02-23,4225.5,14631.3603515625,7498.2001953125,
2022-02-24,4288.7001953125,14052.099609375,7207.0,25970.8203125
2022-02-25,4384.64990234375,14567.23046875,7489.5,26476.5
2022-02-28,4373.93994140625,14461.01953125,7458.2998046875,26526.8203125
2022-03-01,4306.259765625,13904.849609375,7330.2001953125,26844.720703125
2022-03-02,4386.5400390625,14000.1103515625,7429.60009765625,26393.029296875
